docid	lc_words	tags	coarse_tags	pattern	numwords	numchars	count
bill0	obligation	NN	Noun	NP	1	10	2
bill0	obtain subsequent recertifications	VB JJ NNS	Verb Adj Noun	VerbArg	3	34	2
bill0	obtain subsequent recertifications on a reasonable basis	VB JJ NNS IN DT JJ NN	Verb Adj Noun Prep Det Adj Noun	VerbArg	7	56	2
bill0	obtain the opinion of a second health	VB DT NN IN DT JJ NN	Verb Det Noun Prep Det Adj Noun	VerbArg	7	37	2
bill0	obtain the opinion of a second health care	VB DT NN IN DT JJ NN NN	Verb Det Noun Prep Det Adj Noun Noun	VerbArg	8	42	2
bill0	obtain the opinion of a second health care provider	VB DT NN IN DT JJ NN NN NN	Verb Det Noun Prep Det Adj Noun Noun Noun	VerbArg	9	51	2
bill0	obtain the opinion of a third health	VB DT NN IN DT JJ NN	Verb Det Noun Prep Det Adj Noun	VerbArg	7	36	2
bill0	obtain the opinion of a third health care	VB DT NN IN DT JJ NN NN	Verb Det Noun Prep Det Adj Noun Noun	VerbArg	8	41	2
bill0	obtain the opinion of a third health care provider	VB DT NN IN DT JJ NN NN NN	Verb Det Noun Prep Det Adj Noun Noun Noun	VerbArg	9	50	2
bill0	offered by the employer	VBN IN DT NN	Verb Prep Det Noun	VerbArg	4	23	2
bill0	office of personnel	NNP IN NNP	Noun Prep Noun	NP	3	19	2
bill0	office of personnel management	NNP IN NNP NNP	Noun Prep Noun Noun	NP	4	30	2
bill0	office of senate	NNP IN NNP	Noun Prep Noun	NP	3	16	2
bill0	office of senate fair	NNP IN NNP NNP	Noun Prep Noun Noun	NP	4	21	2
bill0	office of senate fair employment	NNP IN NNP NNP NNP	Noun Prep Noun Noun Noun	NP	5	32	2
bill0	office of senate fair employment practices	NNP IN NNP NNP NNP NNPS	Noun Prep Noun Noun Noun Noun	NP	6	42	2
bill0	omission was	NN VBD	Noun Verb	VerbArg	2	12	2
bill0	omission was not	NN VBD RB	Noun Verb VerbMod	VerbArg	3	16	2
bill0	omission was not a violation	NN VBD RB DT NN	Noun Verb VerbMod Det Noun	VerbArg	5	28	2
bill0	one member	CD NNP	Noun Noun	NP	2	10	2
bill0	one member of the house	CD NNP IN DT NNP	Noun Noun Prep Det Noun	NP	5	23	2
bill0	one member of the house of representatives	CD NNP IN DT NNP IN NNPS	Noun Noun Prep Det Noun Prep Noun	NP	7	42	2
bill0	one member of the house of representatives shall be	CD NNP IN DT NNP IN NNPS MD VB	Noun Noun Prep Det Noun Prep Noun VerbMod Verb	VerbArg	9	51	2
bill0	one member of the house of representatives shall be appointed	CD NNP IN DT NNP IN NNPS MD VB VBN	Noun Noun Prep Det Noun Prep Noun VerbMod Verb Verb	VerbArg	10	61	2
bill0	one senator	CD NNP	Noun Noun	NP	2	11	2
bill0	one senator shall be	CD NNP MD VB	Noun Noun VerbMod Verb	VerbArg	4	20	2
bill0	one senator shall be appointed	CD NNP MD VB VBN	Noun Noun VerbMod Verb Verb	VerbArg	5	30	2
bill0	onset	NN	Noun	NP	1	5	2
bill0	operations of the employer	NNS IN DT NN	Noun Prep Det Noun	NP	4	26	2
bill0	opinion described	NN VBN	Noun Verb	VerbArg	2	17	2
bill0	opinion described in subsection	NN VBN IN NN	Noun Verb Prep Noun	VerbArg	4	31	2
bill0	opinion of a second health	NN IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	26	2
bill0	opinion of a second health care	NN IN DT JJ NN NN	Noun Prep Det Adj Noun Noun	NP	6	31	2
bill0	opinion of a second health care provider	NN IN DT JJ NN NN NN	Noun Prep Det Adj Noun Noun Noun	NP	7	40	2
bill0	opinion of a second health care provider designated	NN IN DT JJ NN NN NN VBN	Noun Prep Det Adj Noun Noun Noun Verb	VerbArg	8	51	2
bill0	opinion of a second health care provider designated or approved	NN IN DT JJ NN NN NN VBN CC VBN	Noun Prep Det Adj Noun Noun Noun Verb O Verb	VerbArg	10	63	2
bill0	opinion of a third health	NN IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	25	2
bill0	opinion of a third health care	NN IN DT JJ NN NN	Noun Prep Det Adj Noun Noun	NP	6	30	2
bill0	opinion of a third health care provider	NN IN DT JJ NN NN NN	Noun Prep Det Adj Noun Noun Noun	NP	7	39	2
bill0	opinion of a third health care provider designated	NN IN DT JJ NN NN NN VBN	Noun Prep Det Adj Noun Noun Noun Verb	VerbArg	8	50	2
bill0	opinion of a third health care provider designated or approved	NN IN DT JJ NN NN NN VBN CC VBN	Noun Prep Det Adj Noun Noun Noun Verb O Verb	VerbArg	10	62	2
bill0	opinion of a third health care provider designated or approved jointly	NN IN DT JJ NN NN NN VBN CC VBN RB	Noun Prep Det Adj Noun Noun Noun Verb O Verb VerbMod	VerbArg	11	70	2
bill0	opinion of the third health	NN IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	27	2
bill0	opinion of the third health care	NN IN DT JJ NN NN	Noun Prep Det Adj Noun Noun	NP	6	32	2
bill0	opinion of the third health care provider	NN IN DT JJ NN NN NN	Noun Prep Det Adj Noun Noun Noun	NP	7	41	2
bill0	opinion of the third health care provider concerning	NN IN DT JJ NN NN NN VBG	Noun Prep Det Adj Noun Noun Noun Verb	VerbArg	8	52	2
bill0	opinion of the third health care provider concerning the information	NN IN DT JJ NN NN NN VBG DT NN	Noun Prep Det Adj Noun Noun Noun Verb Det Noun	VerbArg	10	68	2
bill0	order issued	NN VBD	Noun Verb	VerbArg	2	12	1
bill0	order issued	NN VBN	Noun Verb	VerbArg	2	12	1
bill0	order to care for such son	NN TO VB IN JJ NN	Noun Prep Verb Prep Adj Noun	VerbArg	6	26	2
bill0	order to care for the spouse	NN TO VB IN DT NN	Noun Prep Verb Prep Det Noun	VerbArg	6	28	2
bill0	original certification	JJ NN	Adj Noun	NP	2	22	2
bill0	original certification provided	JJ NN VBN	Adj Noun Verb	VerbArg	3	31	2
bill0	original certification provided under subsection	JJ NN VBN IN NN	Adj Noun Verb Prep Noun	VerbArg	5	48	2
bill0	osteopathy	NN	Noun	NP	1	10	2
bill0	other employee	JJ NN	Adj Noun	NP	2	14	2
bill0	other manner	JJ NN	Adj Noun	NP	2	12	2
bill0	other manner discriminate	JJ NN VBP	Adj Noun Verb	VerbArg	3	25	2
bill0	other person	JJ NN	Adj Noun	NP	2	12	2
bill0	other person determined	JJ NN VBN	Adj Noun Verb	VerbArg	3	23	2
bill0	other terms	JJ NNS	Adj Noun	NP	2	11	2
bill0	other terms and conditions	JJ NNS CC NNS	Adj Noun O Noun	NP	4	26	2
bill0	other terms and conditions of employment	JJ NNS CC NNS IN NN	Adj Noun O Noun Prep Noun	NP	6	40	2
bill0	otherwise provided	RB VBN	VerbMod Verb	VG	2	18	2
bill0	paid from nonappropriated funds	VBD IN NNP NNPS	Verb Prep Noun Noun	VerbArg	4	31	1
bill0	paid from nonappropriated funds	VBN IN JJ NNS	Verb Prep Adj Noun	VerbArg	4	31	1
bill0	paid sick leave	VBN JJ NN	Verb Adj Noun	VerbArg	3	15	2
bill0	paid vacation	VBN NN	Verb Noun	VerbArg	2	13	2
bill0	paid vacation leave	VBN NN NN	Verb Noun Noun	VerbArg	3	19	2
bill0	paragraph -lrb- 1 -rrb- -lrb- a -rrb-	NN -LRB- CD -RRB- -LRB- NN -RRB-	Noun Lparen Noun Rparen Lparen Noun Rparen	NP	7	37	2
bill0	paragraph -lrb- 1 -rrb- shall not be	NN -LRB- CD -RRB- MD RB VB	Noun Lparen Noun Rparen VerbMod VerbMod Verb	VerbArg	7	36	2
bill0	paragraph -lrb- 1 -rrb- shall not be employed	NN -LRB- CD -RRB- MD RB VB VBN	Noun Lparen Noun Rparen VerbMod VerbMod Verb Verb	VerbArg	8	45	2
bill0	paragraph -lrb- 1 -rrb- shall not be employed on a regular basis	NN -LRB- CD -RRB- MD RB VB VBN IN DT JJ NN	Noun Lparen Noun Rparen VerbMod VerbMod Verb Verb Prep Det Adj Noun	VerbArg	12	64	2
bill0	parent has	NN VBZ	Noun Verb	VerbArg	2	10	2
bill0	parent has a serious health	NN VBZ DT JJ NN	Noun Verb Det Adj Noun	VerbArg	5	27	2
bill0	parent has a serious health condition	NN VBZ DT JJ NN NN	Noun Verb Det Adj Noun Noun	VerbArg	6	37	2
bill0	parent means	NN VBZ	Noun Verb	VerbArg	2	12	2
bill0	parent means the biological parent	NN VBZ DT JJ NN	Noun Verb Det Adj Noun	VerbArg	5	34	2
bill0	parent means the biological parent of an employee	NN VBZ DT JJ NN IN DT NN	Noun Verb Det Adj Noun Prep Det Noun	VerbArg	8	49	2
bill0	parent means the biological parent of an employee or an individual	NN VBZ DT JJ NN IN DT NN CC DT NN	Noun Verb Det Adj Noun Prep Det Noun O Det Noun	VerbArg	11	66	2
bill0	parent of an employee	NN IN DT NN	Noun Prep Det Noun	NP	4	21	2
bill0	parent of an employee or an individual	NN IN DT NN CC DT NN	Noun Prep Det Noun O Det Noun	NP	7	38	2
bill0	parentis to an employee	NN TO DT NN	Noun Prep Det Noun	NP	4	23	2
bill0	parents	NNS	Noun	NP	1	7	2
bill0	part of the 12-week period of such leave	NN IN DT JJ NN IN JJ NN	Noun Prep Det Adj Noun Prep Adj Noun	NP	8	40	2
bill0	part of the 12-week period of such leave under such subsection	NN IN DT JJ NN IN JJ NN IN JJ NN	Noun Prep Det Adj Noun Prep Adj Noun Prep Adj Noun	NP	11	62	2
bill0	penalty	NN	Noun	NP	1	7	2
bill0	percent	NN	Noun	NP	1	7	2
bill0	perform the functions of the position of the employee	VB DT NNS IN DT NN IN DT NN	Verb Det Noun Prep Det Noun Prep Det Noun	VerbArg	9	53	2
bill0	period before the end	NN IN DT NN	Noun Prep Det Noun	NP	4	21	2
bill0	period before the end of such term	NN IN DT NN IN JJ NN	Noun Prep Det Noun Prep Adj Noun	NP	7	34	2
bill0	period beginning	NN VBG	Noun Verb	VerbArg	2	16	2
bill0	period beginning on the date	NN VBG IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	28	2
bill0	period beginning on the date of such birth	NN VBG IN DT NN IN JJ NN	Noun Verb Prep Det Noun Prep Adj Noun	VerbArg	8	42	2
bill0	period for one	NN IN CD	Noun Prep Noun	NP	3	14	2
bill0	period of such leave	NN IN JJ NN	Noun Prep Adj Noun	NP	4	20	2
bill0	period of such leave under such subsection	NN IN JJ NN IN JJ NN	Noun Prep Adj Noun Prep Adj Noun	NP	7	42	2
bill0	person determined	NN VBN	Noun Verb	VerbArg	2	17	2
bill0	person engaged	NN VBN	Noun Verb	VerbArg	2	14	2
bill0	person engaged in commerce	NN VBN IN NN	Noun Verb Prep Noun	VerbArg	4	26	2
bill0	person standing	NN NN	Noun Noun	NP	2	15	2
bill0	person standing in loco	NN NN IN NN	Noun Noun Prep Noun	NP	4	23	2
bill0	person standing in loco parentis	NN NN IN NN NN	Noun Noun Prep Noun Noun	NP	5	32	2
bill0	personal leave	JJ NN	Adj Noun	NP	2	14	2
bill0	personnel management	NNP NNP	Noun Noun	NP	2	20	2
bill0	pertaining	VBG	Verb	VG	1	10	2
bill0	physical or mental condition	JJ CC JJ NN	Adj O Adj Noun	NP	4	28	2
bill0	placement of a son or daughter shall expire	NN IN DT NN CC NN MD VB	Noun Prep Det Noun O Noun VerbMod Verb	VerbArg	8	43	2
bill0	placement of a son or daughter shall expire at the end	NN IN DT NN CC NN MD VB IN DT NN	Noun Prep Det Noun O Noun VerbMod Verb Prep Det Noun	VerbArg	11	54	2
bill0	placement of a son or daughter shall expire at the end of the 12-month period	NN IN DT NN CC NN MD VB IN DT NN IN DT JJ NN	Noun Prep Det Noun O Noun VerbMod Verb Prep Det Noun Prep Det Adj Noun	VerbArg	15	77	2
bill0	placement of a son or daughter with the employee	NN IN DT NN CC NN IN DT NN	Noun Prep Det Noun O Noun Prep Det Noun	NP	9	48	2
bill0	placement of a son or daughter with the employee for adoption	NN IN DT NN CC NN IN DT NN IN NN	Noun Prep Det Noun O Noun Prep Det Noun Prep Noun	NP	11	61	2
bill0	placement of a son or daughter with the employee for adoption or foster care	NN IN DT NN CC NN IN DT NN IN NN CC JJ NN	Noun Prep Det Noun O Noun Prep Det Noun Prep Noun O Adj Noun	NP	14	76	2
bill0	placement requires	NN VBZ	Noun Verb	VerbArg	2	18	2
bill0	placement requires leave	NN VBZ VB	Noun Verb Verb	VerbArg	3	24	2
bill0	places	NNS	Noun	NP	1	6	2
bill0	policies and practices	NNS CC NNS	Noun O Noun	NP	3	22	2
bill0	policies on employers	NNS IN NNS	Noun Prep Noun	NP	3	21	2
bill0	policy with respect	NN IN NN	Noun Prep Noun	NP	3	19	2
bill0	policy with respect to the service	NN IN NN TO DT NN	Noun Prep Noun Prep Det Noun	NP	6	34	2
bill0	policy with respect to the service of homosexuals	NN IN NN TO DT NN IN NNS	Noun Prep Noun Prep Det Noun Prep Noun	NP	8	49	2
bill0	position offered by the employer	NN VBN IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	32	2
bill0	posted	VBN	Verb	VG	1	6	2
bill0	potential	NN	Noun	NP	1	9	2
bill0	powers	NNP	Noun	NP	1	6	1
bill0	powers	NNS	Noun	NP	1	6	1
bill0	practice medicine	VB NN	Verb Noun	VerbArg	2	17	2
bill0	practice medicine or surgery	VB NN CC NN	Verb Noun O Noun	VerbArg	4	28	2
bill0	practice medicine or surgery -lrb- as appropriate -rrb-	VB NN CC NN -LRB- IN JJ -RRB-	Verb Noun O Noun Lparen Prep Adj Rparen	VerbArg	8	55	2
bill0	practice medicine or surgery -lrb- as appropriate -rrb- by the state	VB NN CC NN -LRB- IN JJ -RRB- IN DT NN	Verb Noun O Noun Lparen Prep Adj Rparen Prep Det Noun	VerbArg	11	68	2
bill0	practice or policy	NN CC NN	Noun O Noun	NP	3	18	2
bill0	practices resolution	NNPS NNP	Noun Noun	NP	2	20	2
bill0	prescribe	VB	Verb	VG	1	9	2
bill0	preserve	VB	Verb	VG	1	8	2
bill0	preserve records	VB NNPS	Verb Noun	VerbArg	2	16	1
bill0	preserve records	VB NNS	Verb Noun	VerbArg	2	16	1
bill0	prevent	VB	Verb	VG	1	7	1
bill0	prevent	VBP	Verb	VG	1	7	1
bill0	probable duration	JJ NN	Adj Noun	NP	2	17	2
bill0	probable duration of the condition	JJ NN IN DT NN	Adj Noun Prep Det Noun	NP	5	34	2
bill0	procedures	NNS	Noun	NP	1	10	2
bill0	proceeding relating	VBG VBG	Verb Verb	VG	2	19	2
bill0	productivity	NN	Noun	NP	1	12	2
bill0	programs	NNS	Noun	NP	1	8	2
bill0	prohibit	VB	Verb	VG	1	8	2
bill0	prohibited	VBN	Verb	VG	1	10	2
bill0	prohibition	NNP	Noun	NP	1	11	2
bill0	prohibition of coercion	NNP IN NN	Noun Prep Noun	NP	3	23	2
bill0	protections	NNS	Noun	NP	1	11	2
bill0	proves	VBZ	Verb	VG	1	6	2
bill0	proves to the satisfaction	VBZ TO DT NN	Verb Prep Det Noun	VerbArg	4	26	2
bill0	proves to the satisfaction of the court	VBZ TO DT NN IN DT NN	Verb Prep Det Noun Prep Det Noun	VerbArg	7	39	2
bill0	provide paid	VB VBN	Verb Verb	VG	2	12	2
bill0	provide paid sick leave	VB VBN JJ NN	Verb Verb Adj Noun	VerbArg	4	23	2
bill0	provide the employer	VB DT NN	Verb Det Noun	VerbArg	3	20	2
bill0	provided by employers	VBN IN NNS	Verb Prep Noun	VerbArg	3	21	2
bill0	provided for under section	VBN IN IN NN	Verb Prep Prep Noun	VerbArg	4	26	2
bill0	provided in this section	VBN IN DT NN	Verb Prep Det Noun	VerbArg	4	24	2
bill0	provided under subparagraph	VBN IN NN	Verb Prep Noun	VerbArg	3	27	2
bill0	provider concerning	NN VBG	Noun Verb	VerbArg	2	19	2
bill0	provider concerning the information	NN VBG DT NN	Noun Verb Det Noun	VerbArg	4	35	2
bill0	provider designated or approved jointly	NN VBN CC VBN RB	Noun Verb O Verb VerbMod	VerbArg	5	39	2
bill0	provider designated or approved under paragraph	NN VBN CC VBN IN NN	Noun Verb O Verb Prep Noun	VerbArg	6	47	2
bill0	provider means	NN VBZ	Noun Verb	VerbArg	2	14	2
bill0	provider of the eligible employee	NN IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	33	2
bill0	provider of the employee or the health	NN IN DT NN CC DT NN	Noun Prep Det Noun O Det Noun	NP	7	38	2
bill0	provider of the employee or the health care	NN IN DT NN CC DT NN NN	Noun Prep Det Noun O Det Noun Noun	NP	8	43	2
bill0	provider of the employee or the health care provider	NN IN DT NN CC DT NN NN NN	Noun Prep Det Noun O Det Noun Noun Noun	NP	9	52	2
bill0	provider of the employee or the health care provider of the son	NN IN DT NN CC DT NN NN NN IN DT NN	Noun Prep Det Noun O Det Noun Noun Noun Prep Det Noun	NP	12	63	2
bill0	provider of the employee that the employee	NN IN DT NN IN DT NN	Noun Prep Det Noun Prep Det Noun	NP	7	42	2
bill0	provider of the employee that the employee is	NN IN DT NN IN DT NN VBZ	Noun Prep Det Noun Prep Det Noun Verb	VerbArg	8	45	2
bill0	provider regarding	NN VBG	Noun Verb	VerbArg	2	18	2
bill0	provider regarding the condition	NN VBG DT NN	Noun Verb Det Noun	VerbArg	4	32	2
bill0	provides greater family	VBZ JJR NN	Verb Adj Noun	VerbArg	3	23	2
bill0	provides greater family or medical leave	VBZ JJR NN CC JJ NN	Verb Adj Noun O Adj Noun	VerbArg	6	40	2
bill0	provides greater family or medical leave rights	VBZ JJR NN CC JJ NN NNS	Verb Adj Noun O Adj Noun Noun	VerbArg	7	47	2
bill0	providing health	VBG NN	Verb Noun	VerbArg	2	16	2
bill0	providing health care	VBG NN NN	Verb Noun Noun	VerbArg	3	21	2
bill0	provision of sections 101 through 105 shall be	NN IN NNS CD IN CD MD VB	Noun Prep Noun Noun Prep Noun VerbMod Verb	VerbArg	8	46	2
bill0	provisions of this title	NNS IN DT NN	Noun Prep Det Noun	NP	4	24	2
bill0	provisionssec	NNP	Noun	NP	1	13	2
bill0	purpose of the leave	NN IN DT NN	Noun Prep Det Noun	NP	4	20	2
bill0	purpose of the leave shall be	NN IN DT NN MD VB	Noun Prep Det Noun VerbMod Verb	VerbArg	6	29	2
bill0	purpose of the leave shall be entitled	NN IN DT NN MD VB VBN	Noun Prep Det Noun VerbMod Verb Verb	VerbArg	7	38	2
bill0	purposes described	NNS VBN	Noun Verb	VerbArg	2	18	2
bill0	purposes described in paragraphs	NNS VBN IN NNS	Noun Verb Prep Noun	VerbArg	4	32	2
bill0	purposes of leave under section 102	NNS IN NN IN NN CD	Noun Prep Noun Prep Noun Noun	NP	6	35	2
bill0	purposes of leave under section 102 -lrb- a -rrb-	NNS IN NN IN NN CD -LRB- DT -RRB-	Noun Prep Noun Prep Noun Noun Lparen Det Rparen	NP	9	49	2
bill0	purposes of leave under section 102 -lrb- a -rrb- -lrb- 1 -rrb-	NNS IN NN IN NN CD -LRB- DT -RRB- -LRB- LS -RRB-	Noun Prep Noun Prep Noun Noun Lparen Det Rparen Lparen O Rparen	NP	12	63	2
bill0	purposes of leave under section 6382	NNS IN NN IN NN CD	Noun Prep Noun Prep Noun Noun	NP	6	36	2
bill0	purposes of leave under section 6382 -lrb- a -rrb-	NNS IN NN IN NN CD -LRB- DT -RRB-	Noun Prep Noun Prep Noun Noun Lparen Det Rparen	NP	9	50	2
bill0	purposes of leave under section 6382 -lrb- a -rrb- -lrb- 1 -rrb-	NNS IN NN IN NN CD -LRB- DT -RRB- -LRB- LS -RRB-	Noun Prep Noun Prep Noun Noun Lparen Det Rparen Lparen O Rparen	NP	12	64	2
bill0	reason to doubt	NN TO VB	Noun Prep Verb	VerbArg	3	15	2
bill0	reason to doubt the validity	NN TO VB DT NN	Noun Prep Verb Det Noun	VerbArg	5	28	2
bill0	reason to doubt the validity of the certification	NN TO VB DT NN IN DT NN	Noun Prep Verb Det Noun Prep Det Noun	VerbArg	8	49	2
bill0	reasonable basis	JJ NN	Adj Noun	NP	2	16	2
bill0	reasonable effort	JJ NN	Adj Noun	NP	2	17	2
bill0	reasonable effort to schedule	JJ NN TO VB	Adj Noun Prep Verb	VerbArg	4	29	2
bill0	reasonable effort to schedule the treatment	JJ NN TO VB DT NN	Adj Noun Prep Verb Det Noun	VerbArg	6	43	2
bill0	reasonable grounds	JJ NNS	Adj Noun	NP	2	18	2
bill0	reasonable grounds for believing	JJ NNS IN VBG	Adj Noun Prep Verb	VerbArg	4	32	2
bill0	receive certification	VB NN	Verb Noun	VerbArg	2	21	2
bill0	receive certification from the health	VB NN IN DT NN	Verb Noun Prep Det Noun	VerbArg	5	37	2
bill0	receive certification from the health care	VB NN IN DT NN NN	Verb Noun Prep Det Noun Noun	VerbArg	6	42	2
bill0	receive certification from the health care provider	VB NN IN DT NN NN NN	Verb Noun Prep Det Noun Noun Noun	VerbArg	7	51	2
bill0	receive certification from the health care provider of the employee	VB NN IN DT NN NN NN IN DT NN	Verb Noun Prep Det Noun Noun Noun Prep Det Noun	VerbArg	10	67	2
bill0	receive certification from the health care provider of the employee that the employee	VB NN IN DT NN NN NN IN DT NN IN DT NN	Verb Noun Prep Det Noun Noun Noun Prep Det Noun Prep Det Noun	VerbArg	13	85	2
bill0	recertifications	NNS	Noun	NP	1	16	2
bill0	recertifications on a reasonable basis	NNS IN DT JJ NN	Noun Prep Det Adj Noun	NP	5	38	2
bill0	recommendations	NNS	Noun	NP	1	15	2
bill0	recover the damages	VB DT NNS	Verb Det Noun	VerbArg	3	19	2
bill0	recovered	VBD	Verb	VG	1	9	1
bill0	recovered	VBN	Verb	VG	1	9	1
bill0	recovery	NN	Noun	NP	1	8	2
bill0	recurrence	NN	Noun	NP	1	10	2
bill0	reduce the amount	VB DT NN	Verb Det Noun	VerbArg	3	17	2
bill0	reduce the amount of the liability	VB DT NN IN DT NN	Verb Det Noun Prep Det Noun	VerbArg	6	34	2
bill0	reduces	VBZ	Verb	VG	1	7	2
bill0	reduces the usual number	VBZ DT JJ NN	Verb Det Adj Noun	VerbArg	4	24	2
bill0	reduces the usual number of hours	VBZ DT JJ NN IN NNS	Verb Det Adj Noun Prep Noun	VerbArg	6	33	2
bill0	reduces the usual number of hours per workweek	VBZ DT JJ NN IN NNS IN NN	Verb Det Adj Noun Prep Noun Prep Noun	VerbArg	8	46	2
bill0	reduction	NN	Noun	NP	1	9	2
bill0	referred	VBD	Verb	VG	1	8	1
bill0	referred	VBN	Verb	VG	1	8	1
bill0	regarding	VBG	Verb	VG	1	9	2
bill0	regarding the condition	VBG DT NN	Verb Det Noun	VerbArg	3	23	2
bill0	regular basis	JJ NN	Adj Noun	NP	2	13	2
bill0	regulation	NN	Noun	NP	1	10	2
bill0	regulation or order	NN CC NN	Noun O Noun	NP	3	19	2
bill0	regulation or order issued	NN CC NN VBD	Noun O Noun Verb	VerbArg	4	26	1
bill0	regulation or order issued	NN CC NN VBN	Noun O Noun Verb	VerbArg	4	26	1
bill0	regulations issued	NNS VBN	Noun Verb	VerbArg	2	18	2
bill0	regulations issued by the secretary	NNS VBN IN DT NNP	Noun Verb Prep Det Noun	VerbArg	5	35	2
bill0	regulations prescribed	NNS VBN	Noun Verb	VerbArg	2	22	2
bill0	reinstatement	NN	Noun	NP	1	13	2
bill0	relief as may be	NN IN MD VB	Noun Prep VerbMod Verb	VerbArg	4	16	2
bill0	remaining	VBG	Verb	VG	1	9	2
bill0	report periodically	VB RB	Verb VerbMod	VG	2	19	2
bill0	representatives shall be	NNPS MD VB	Noun VerbMod Verb	VerbArg	3	24	2
bill0	representatives shall be appointed	NNPS MD VB VBN	Noun VerbMod Verb Verb	VerbArg	4	34	2
bill0	request for leave	NN IN NN	Noun Prep Noun	NP	3	17	2
bill0	request for leave under subparagraph	NN IN NN IN NN	Noun Prep Noun Prep Noun	NP	5	36	2
bill0	request for leave under subparagraph -lrb- c -rrb-	NN IN NN IN NN -LRB- NN -RRB-	Noun Prep Noun Prep Noun Lparen Noun Rparen	NP	8	50	2
bill0	request of the commission	NN IN DT NNP	Noun Prep Det Noun	NP	4	25	2
bill0	requested	VBN	Verb	VG	1	9	2
bill0	requests intermittent leave	NNS JJ NN	Noun Adj Noun	NP	3	27	2
bill0	require such employee	VB JJ NN	Verb Adj Noun	VerbArg	3	21	2
bill0	require that a request	VB IN DT NN	Verb Prep Det Noun	VerbArg	4	22	2
bill0	require that a request for leave	VB IN DT NN IN NN	Verb Prep Det Noun Prep Noun	VerbArg	6	32	2
bill0	require that a request for leave under subparagraph	VB IN DT NN IN NN IN NN	Verb Prep Det Noun Prep Noun Prep Noun	VerbArg	8	51	2
bill0	required	NNP	Noun	NP	1	8	1
bill0	required	VBN	Verb	VG	1	8	1
bill0	requirements for leavesec	NNS IN NN	Noun Prep Noun	NP	3	25	1
bill0	requirements for leavesec	NNS IN NNS	Noun Prep Noun	NP	3	25	1
bill0	requires each such employee	VBZ DT JJ NN	Verb Det Adj Noun	VerbArg	4	27	2
bill0	requiring	VBG	Verb	VG	1	9	2
bill0	requiring an employee	VBG DT NN	Verb Det Noun	VerbArg	3	21	2
bill0	requiring an employee on leave	VBG DT NN IN NN	Verb Det Noun Prep Noun	VerbArg	5	30	2
bill0	requiring an employee on leave under section	VBG DT NN IN NN IN NN	Verb Det Noun Prep Noun Prep Noun	VerbArg	7	44	2
bill0	residential medical care	JJ JJ NN	Adj Adj Noun	NP	3	24	2
bill0	residential medical care facility	JJ JJ NN NN	Adj Adj Noun Noun	NP	4	33	2
bill0	resolve	VB	Verb	VG	1	7	2
bill0	resolve complaints	VB NNS	Verb Noun	VerbArg	2	18	2
bill0	resolve complaints of violations	VB NNS IN NNS	Verb Noun Prep Noun	VerbArg	4	32	2
bill0	respect to an allegation of a violation	NN TO DT NN IN DT NN	Noun Prep Det Noun Prep Det Noun	NP	7	39	2
bill0	respect to the service	NN TO DT NN	Noun Prep Det Noun	NP	4	22	2
bill0	respect to the service of homosexuals	NN TO DT NN IN NNS	Noun Prep Det Noun Prep Noun	NP	6	37	2
bill0	responsibility	NN	Noun	NP	1	14	2
bill0	restoration under subsection	NN IN NN	Noun Prep Noun	NP	3	28	2
bill0	restoration under subsection -lrb- a -rrb-	NN IN NN -LRB- DT -RRB-	Noun Prep Noun Lparen Det Rparen	NP	6	42	2
bill0	restored employee	VBN NN	Verb Noun	VerbArg	2	17	2
bill0	restored to an equivalent position	VBN TO DT JJ NN	Verb Prep Det Adj Noun	VerbArg	5	34	2
bill0	restrain	VB	Verb	VG	1	8	2
bill0	restraint	NN	Noun	NP	1	9	2
bill0	result in the loss	VB IN DT NN	Verb Prep Det Noun	VerbArg	4	18	2
bill0	result in the loss of any employment	VB IN DT NN IN DT NN	Verb Prep Det Noun Prep Det Noun	VerbArg	7	36	2
bill0	result in the loss of any employment benefit	VB IN DT NN IN DT NN NN	Verb Prep Det Noun Prep Det Noun Noun	VerbArg	8	44	2
bill0	resume	VB	Verb	VG	1	6	2
bill0	resume work	VB NN	Verb Noun	VerbArg	2	11	2
bill0	return from leave	VB IN NN	Verb Prep Noun	VerbArg	3	17	2
bill0	return from such leave	NN IN JJ NN	Noun Prep Adj Noun	NP	4	22	2
bill0	return to employment would occur	NN TO NN MD VB	Noun Prep Noun VerbMod Verb	VerbArg	5	32	2
bill0	rights act of 1991 -lrb- 2 u.s.c. 1209 -rrb-	NNP NNP IN CD -LRB- CD NNP CD -RRB-	Noun Noun Prep Noun Lparen Noun Noun Noun Rparen	NP	9	44	2
bill0	rights and protections	NNS CC NNS	Noun O Noun	NP	3	22	2
bill0	rights established under this act	NNS VBN IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	33	2
bill0	rule	NN	Noun	NP	1	4	2
bill0	rulemaking	NNP	Noun	NP	1	10	1
bill0	rulemaking	VBG	Verb	VG	1	10	1
bill0	rulemaking power	NNP NNP	Noun Noun	NP	2	16	1
