docid	lc_words	tags	coarse_tags	pattern	numwords	numchars	count
bill6	percent shall be allocated	NN MD VB VBN	Noun VerbMod Verb Verb	VerbArg	4	26	2
bill6	percentage	NN	Noun	NP	1	10	2
bill6	perform	VB	Verb	VG	1	7	2
bill6	performance	NN	Noun	NP	1	11	2
bill6	permit	VB	Verb	VG	1	6	2
bill6	person	NN	Noun	NP	1	6	2
bill6	petition	NN	Noun	NP	1	8	2
bill6	planning	NN	Noun	NP	1	8	1
bill6	planning	VBG	Verb	VG	1	8	1
bill6	policies	NNS	Noun	NP	1	8	2
bill6	powers	NNS	Noun	NP	1	6	2
bill6	prescribed	VBN	Verb	VG	1	10	2
bill6	problems	NNS	Noun	NP	1	8	2
bill6	procedures authorized	NNS VBN	Noun Verb	VerbArg	2	21	2
bill6	procedures authorized by this subsection	NNS VBN IN DT NN	Noun Verb Prep Det Noun	VerbArg	5	40	2
bill6	program or activity	NN CC NN	Noun O Noun	NP	3	19	2
bill6	project	NN	Noun	NP	1	7	2
bill6	projected activities	NNP NNPS	Noun Noun	NP	2	20	1
bill6	projected activities	VBN NNS	Verb Noun	VerbArg	2	20	1
bill6	projected uses	NNP VBZ	Noun Verb	VerbArg	2	14	1
bill6	projected uses	VBN NNS	Verb Noun	VerbArg	2	14	1
bill6	promote	VB	Verb	VG	1	7	2
bill6	proportion	NN	Noun	NP	1	10	2
bill6	provided in subsection	VBN IN NN	Verb Prep Noun	VerbArg	3	22	2
bill6	provided under this title	VBN IN DT NN	Verb Prep Det Noun	VerbArg	4	25	2
bill6	provision of public services	NN IN JJ NNS	Noun Prep Adj Noun	NP	4	28	2
bill6	provisions of law as the regulations	NNS IN NN IN DT NNS	Noun Prep Noun Prep Det Noun	NP	6	36	2
bill6	provisions of law as the regulations of the secretary	NNS IN NN IN DT NNS IN DT NNP	Noun Prep Noun Prep Det Noun Prep Det Noun	NP	9	53	2
bill6	provisions of law as the regulations of the secretary specify	NNS IN NN IN DT NNS IN DT NNP VB	Noun Prep Noun Prep Det Noun Prep Det Noun Verb	VerbArg	10	61	2
bill6	provisions of this section	NNS IN DT NN	Noun Prep Det Noun	NP	4	26	2
bill6	purpose of this title	NN IN DT NN	Noun Prep Det Noun	NP	4	21	2
bill6	purposes of assessing	NNS IN VBG	Noun Prep Verb	VerbArg	3	21	2
bill6	purposes of title	NNS IN NN	Noun Prep Noun	NP	3	17	2
bill6	purposes of title i	NNS IN NN NN	Noun Prep Noun Noun	NP	4	19	2
bill6	purposes of title i of the housing	NNS IN NN NN IN DT NN	Noun Prep Noun Noun Prep Det Noun	NP	7	34	2
bill6	purposes of title i of the housing and community	NNS IN NN NN IN DT NN CC NNP	Noun Prep Noun Noun Prep Det Noun O Noun	NP	9	48	2
bill6	purposes of title i of the housing and community development	NNS IN NN NN IN DT NN CC NNP NNP	Noun Prep Noun Noun Prep Det Noun O Noun Noun	NP	10	60	2
bill6	purposes of title i of the housing and community development act	NNS IN NN NN IN DT NN CC NNP NNP NNP	Noun Prep Noun Noun Prep Det Noun O Noun Noun Noun	NP	11	64	2
bill6	purposes of title i of the housing and community development act of 1974	NNS IN NN NN IN DT NN CC NNP NNP NNP IN CD	Noun Prep Noun Noun Prep Det Noun O Noun Noun Noun Prep Noun	NP	13	72	2
bill6	qualification of such city	NN IN JJ NN	Noun Prep Adj Noun	NP	4	26	2
bill6	qualification of such city as a metropolitan city	NN IN JJ NN IN DT JJ NN	Noun Prep Adj Noun Prep Det Adj Noun	NP	8	49	2
bill6	quality	NN	Noun	NP	1	7	1
bill6	quality	NNP	Noun	NP	1	7	1
bill6	ratios shall be	NNS MD VB	Noun VerbMod Verb	VerbArg	3	15	2
bill6	ratios under subparagraph	NNS IN NN	Noun Prep Noun	NP	3	25	2
bill6	realized	VBN	Verb	VG	1	8	2
bill6	reallocated funds	VBN NNS	Verb Noun	VerbArg	2	17	2
bill6	reallocating	VBG	Verb	VG	1	12	2
bill6	reallocation	NN	Noun	NP	1	12	2
bill6	reason to believe	NN TO VB	Noun Prep Verb	VerbArg	3	17	2
bill6	reasonable benefits	JJ NNS	Adj Noun	NP	2	19	2
bill6	receipt	NN	Noun	NP	1	7	2
bill6	receive and distribute	VB CC VB	Verb O Verb	VG	3	22	2
bill6	receive and distribute amounts	VB CC VB NNS	Verb O Verb Noun	VerbArg	4	30	2
bill6	received by a unit	VBN IN DT NN	Verb Prep Det Noun	VerbArg	4	18	2
bill6	received by a unit of general local government	VBN IN DT NN IN JJ JJ NN	Verb Prep Det Noun Prep Adj Adj Noun	VerbArg	8	46	2
bill6	receives	VBZ	Verb	VG	1	8	2
bill6	receiving amounts	VBG NNS	Verb Noun	VerbArg	2	17	2
bill6	recession	NN	Noun	NP	1	9	2
bill6	recommendation that an appropriate civil action	NN IN DT JJ JJ NN	Noun Prep Det Adj Adj Noun	NP	6	47	2
bill6	recommendation that an appropriate civil action be	NN IN DT JJ JJ NN VB	Noun Prep Det Adj Adj Noun Verb	VerbArg	7	50	2
bill6	recommendation that an appropriate civil action be instituted	NN IN DT JJ JJ NN VB VBN	Noun Prep Det Adj Adj Noun Verb Verb	VerbArg	8	61	2
bill6	record considered	NN VBN	Noun Verb	VerbArg	2	17	2
bill6	recovered	VBN	Verb	VG	1	9	2
bill6	reduction	NN	Noun	NP	1	9	2
bill6	refer	VB	Verb	VG	1	5	1
bill6	refer	VBP	Verb	VG	1	5	1
bill6	refer the matter	VB DT NN	Verb Det Noun	VerbArg	3	16	1
bill6	refer the matter	VBP DT NN	Verb Det Noun	VerbArg	3	16	1
bill6	refer the matter to the attorney	VB DT NN TO DT NNP	Verb Det Noun Prep Det Noun	VerbArg	6	32	1
bill6	refer the matter to the attorney	VBP DT NN TO DT NNP	Verb Det Noun Prep Det Noun	VerbArg	6	32	1
bill6	refer the matter to the attorney general	VB DT NN TO DT NNP NNP	Verb Det Noun Prep Det Noun Noun	VerbArg	7	40	1
bill6	refer the matter to the attorney general	VBP DT NN TO DT NNP NNP	Verb Det Noun Prep Det Noun Noun	VerbArg	7	40	1
bill6	referral	NN	Noun	NP	1	8	2
bill6	referred to under this section	VBN TO IN DT NN	Verb Prep Prep Det Noun	VerbArg	5	30	2
bill6	regulation	NN	Noun	NP	1	10	2
bill6	regulations of the secretary specify	NNS IN DT NNP VB	Noun Prep Det Noun Verb	VerbArg	5	36	2
bill6	regulations shall not be	NNS MD RB VB	Noun VerbMod VerbMod Verb	VerbArg	4	24	2
bill6	regulations to be	NNS TO VB	Noun Prep Verb	VerbArg	3	17	2
bill6	regulations to be issued	NNS TO VB VBN	Noun Prep Verb Verb	VerbArg	4	24	2
bill6	rehabilitation of buildings	NN IN NNS	Noun Prep Noun	NP	3	27	2
bill6	relate	VBP	Verb	VG	1	6	2
bill6	relates	VBZ	Verb	VG	1	7	2
bill6	relates to the capital	VBZ TO DT NN	Verb Prep Det Noun	VerbArg	4	22	2
bill6	relates to the capital costs	VBZ TO DT NN NNS	Verb Prep Det Noun Noun	VerbArg	5	28	2
bill6	release of funds for projects	NN IN NNS IN NNS	Noun Prep Noun Prep Noun	NP	5	29	2
bill6	relief as may be	NN IN MD VB	Noun Prep VerbMod Verb	VerbArg	4	16	2
bill6	remedies	NNS	Noun	NP	1	8	2
bill6	removal	NN	Noun	NP	1	7	2
bill6	rental assistance payment contracts	JJ NN NN NNS	Adj Noun Noun Noun	NP	4	35	2
bill6	rental housing	JJ NN	Adj Noun	NP	2	14	1
bill6	rental housing	NNP NNP	Noun Noun	NP	2	14	1
bill6	replacement housing	NN NN	Noun Noun	NP	2	19	2
bill6	report	NN	Noun	NP	1	6	2
bill6	required certifications	VBN NNS	Verb Noun	VerbArg	2	23	2
bill6	required under section	VBN IN NN	Verb Prep Noun	VerbArg	3	22	2
bill6	required under section 104	VBN IN NN CD	Verb Prep Noun Noun	VerbArg	4	26	2
bill6	requirements of section 104	NNS IN NN CD	Noun Prep Noun Noun	NP	4	27	2
bill6	requirements of subsection	NNS IN NN	Noun Prep Noun	NP	3	26	2
bill6	requirements of subsection -lrb- a -rrb-	NNS IN NN -LRB- DT -RRB-	Noun Prep Noun Lparen Det Rparen	NP	6	40	2
bill6	requirements of subsections	NNS IN NNS	Noun Prep Noun	NP	3	27	2
bill6	requirements of subsections -lrb- b -rrb-	NNS IN NNS -LRB- NN -RRB-	Noun Prep Noun Lparen Noun Rparen	NP	6	41	2
bill6	respect to fiscal year	NN TO JJ NN	Noun Prep Adj Noun	NP	4	22	2
bill6	respect to fiscal year 1993	NN TO JJ NN CD	Noun Prep Adj Noun Noun	NP	5	27	2
bill6	result of actions under section	NN IN NNS IN NN	Noun Prep Noun Prep Noun	NP	5	31	2
bill6	result of activities	NN IN NNS	Noun Prep Noun	NP	3	20	2
bill6	result of activities assisted	NN IN NNS VBN	Noun Prep Noun Verb	VerbArg	4	29	2
bill6	resulting	VBG	Verb	VG	1	9	2
bill6	revenue	NN	Noun	NP	1	7	2
bill6	revenue sources	NN NNS	Noun Noun	NP	2	15	2
bill6	rights act of 1968	NNP NNP IN CD	Noun Noun Prep Noun	NP	4	18	2
bill6	rural communities	JJ NNS	Adj Noun	NP	2	17	2
bill6	rural homeless	JJ NN	Adj Noun	NP	2	14	1
bill6	rural homeless	JJ NNS	Adj Noun	NP	2	14	1
bill6	rural homeless and migrant farmworkers	JJ NN CC JJ NNS	Adj Noun O Adj Noun	NP	5	38	1
bill6	rural homeless and migrant farmworkers	JJ NNS CC JJ NNS	Adj Noun O Adj Noun	NP	5	38	1
bill6	same metropolitan area	JJ JJ NN	Adj Adj Noun	NP	3	22	2
bill6	satisfy	VB	Verb	VG	1	7	2
bill6	secretary finds	NNP VBZ	Noun Verb	VerbArg	2	15	2
bill6	secretary of housing	NNP IN NNP	Noun Prep Noun	NP	3	20	2
bill6	secretary of housing and urban	NNP IN NNP CC NNP	Noun Prep Noun O Noun	NP	5	30	2
bill6	secretary of housing and urban development	NNP IN NNP CC NNP NNP	Noun Prep Noun O Noun Noun	NP	6	42	2
bill6	secretary of labor	NNP IN NNP	Noun Prep Noun	NP	3	18	2
bill6	secretary shall also file	NNP MD RB VB	Noun VerbMod VerbMod Verb	VerbArg	4	25	2
bill6	secretary shall approve	NNP MD VB	Noun VerbMod Verb	VerbArg	3	23	2
bill6	secretary shall determine	NNP MD VB	Noun VerbMod Verb	VerbArg	3	25	2
bill6	secretary shall determine the amount	NNP MD VB DT NN	Noun VerbMod Verb Det Noun	VerbArg	5	36	2
bill6	secretary shall issue	NNP MD VB	Noun VerbMod Verb	VerbArg	3	21	2
bill6	secretary shall require	NNP MD VB	Noun VerbMod Verb	VerbArg	3	23	2
bill6	secretary specify	NNP VB	Noun Verb	VerbArg	2	17	2
bill6	section 102 -lrb- b -rrb-	NN CD -LRB- NN -RRB-	Noun Noun Lparen Noun Rparen	NP	5	25	2
bill6	section 103 for grants	NN CD IN NNS	Noun Noun Prep Noun	NP	4	22	2
bill6	section 104 -lrb- a -rrb-	NN CD -LRB- DT -RRB-	Noun Noun Lparen Det Rparen	NP	5	25	2
bill6	section 106 -lrb- a -rrb-	NN CD -LRB- DT -RRB-	Noun Noun Lparen Det Rparen	NP	5	25	2
bill6	section 106 -lrb- d -rrb- -lrb- 2 -rrb-	NN CD -LRB- NN -RRB- -LRB- LS -RRB-	Noun Noun Lparen Noun Rparen Lparen O Rparen	NP	8	39	2
bill6	section 106 -lrb- d -rrb- -lrb- 2 -rrb- -lrb- b -rrb-	NN CD -LRB- NN -RRB- -LRB- LS -RRB- -LRB- NN -RRB-	Noun Noun Lparen Noun Rparen Lparen O Rparen Lparen Noun Rparen	NP	11	53	2
bill6	section 106 are	NN CD VBP	Noun Noun Verb	VerbArg	3	15	2
bill6	section 502 rural housing	NN CD JJ NN	Noun Noun Adj Noun	NP	4	25	2
bill6	section 504 housing	NN CD NN	Noun Noun Noun	NP	3	19	2
bill6	section 504 of such act	NN CD IN JJ NNP	Noun Noun Prep Adj Noun	NP	5	23	2
bill6	section 515 rental housing	NN CD JJ NN	Noun Noun Adj Noun	NP	4	26	1
bill6	section 515 rental housing	NN CD NNP NNP	Noun Noun Noun Noun	NP	4	26	1
bill6	section 521	NN CD	Noun Noun	NP	2	11	2
bill6	section 521 -lrb- a -rrb-	NN CD -LRB- DT -RRB-	Noun Noun Lparen Det Rparen	NP	5	25	2
bill6	section 553	NN CD	Noun Noun	NP	2	11	2
bill6	section 553 of title	NN CD IN NN	Noun Noun Prep Noun	NP	4	20	2
bill6	section 553 of title 5	NN CD IN NN CD	Noun Noun Prep Noun Noun	NP	5	22	2
bill6	secure compliance	VB NN	Verb Noun	VerbArg	2	17	2
bill6	selected	VBN	Verb	VG	1	8	2
bill6	set	VB	Verb	VG	1	3	1
bill6	set	VBN	Verb	VG	1	3	1
bill6	shall also file	MD RB VB	VerbMod VerbMod Verb	VG	3	15	2
bill6	shall apply	MD VB	VerbMod Verb	VG	2	11	2
bill6	shall approve	MD VB	VerbMod Verb	VG	2	13	2
bill6	shall be allocated	MD VB VBN	VerbMod Verb Verb	VG	3	18	2
bill6	shall be counted one	MD VB VBN CD	VerbMod Verb Verb Noun	VerbArg	4	20	2
bill6	shall be counted twice	MD VB VBN RB	VerbMod Verb Verb VerbMod	VG	4	22	2
bill6	shall be deemed	MD VB VBN	VerbMod Verb Verb	VG	3	15	2
bill6	shall be excluded	MD VB VBN	VerbMod Verb Verb	VG	3	17	2
bill6	shall be made	MD VB VBN	VerbMod Verb Verb	VG	3	13	2
bill6	shall consist	MD VB	VerbMod Verb	VG	2	13	2
bill6	shall determine	MD VB	VerbMod Verb	VG	2	15	2
bill6	shall determine the amount	MD VB DT NN	VerbMod Verb Det Noun	VerbArg	4	26	2
bill6	shall issue any regulations	MD VB DT NNS	VerbMod Verb Det Noun	VerbArg	4	27	2
bill6	shall not apply	MD RB VB	VerbMod VerbMod Verb	VG	3	15	2
bill6	shall pay	MD VB	VerbMod Verb	VG	2	9	2
bill6	shall require	MD VB	VerbMod Verb	VG	2	13	2
bill6	shall so certify to the secretary	MD RB VB TO DT NNP	VerbMod VerbMod Verb Prep Det Noun	VerbArg	6	33	2
bill6	shall submit a copy	MD VB DT NN	VerbMod Verb Det Noun	VerbArg	4	19	2
bill6	shall submit to the secretary	MD VB TO DT NNP	VerbMod Verb Prep Det Noun	VerbArg	5	29	2
bill6	short title and table	JJ NN CC NN	Adj Noun O Noun	NP	4	21	2
bill6	so certify to the secretary	RB VB TO DT NNP	VerbMod Verb Prep Det Noun	VerbArg	5	27	2
bill6	sources	NNS	Noun	NP	1	7	2
bill6	specified	VBN	Verb	VG	1	9	2
bill6	specified in regulations	VBN IN NNS	Verb Prep Noun	VerbArg	3	24	2
bill6	standards	NNPS	Noun	NP	1	9	1
bill6	standards	NNS	Noun	NP	1	9	1
bill6	stat	NN	Noun	NP	1	4	2
bill6	state and the population	NN CC DT NN	Noun O Det Noun	NP	4	24	2
bill6	state distribution	NN NN	Noun Noun	NP	2	18	2
bill6	state official	NNP NN	Noun Noun	NP	2	14	2
bill6	state or unit	NN CC NN	Noun O Noun	NP	3	13	2
bill6	state or unit of general local government	NN CC NN IN JJ JJ NN	Noun O Noun Prep Adj Adj Noun	NP	7	41	2
bill6	state under paragraph	NN IN NN	Noun Prep Noun	NP	3	21	2
bill6	state under paragraph -lrb- 1 -rrb-	NN IN NN -LRB- CD -RRB-	Noun Prep Noun Lparen Noun Rparen	NP	6	35	2
bill6	state under section 106	NN IN NN CD	Noun Prep Noun Noun	NP	4	23	2
bill6	state under section 106 -lrb- d -rrb-	NN IN NN CD -LRB- NN -RRB-	Noun Prep Noun Noun Lparen Noun Rparen	NP	7	37	2
bill6	statement of projected use	NN IN VBN NN	Noun Prep Verb Noun	VerbArg	4	26	2
bill6	statement of projected use of funds	NN IN VBN NN IN NNS	Noun Prep Verb Noun Prep Noun	VerbArg	6	35	2
bill6	states bureau	NNPS NNP	Noun Noun	NP	2	13	2
bill6	states bureau of the census	NNPS NNP IN DT NNP	Noun Noun Prep Det Noun	NP	5	27	2
bill6	states court	NNP NNP	Noun Noun	NP	2	12	2
bill6	states court of appeals	NNP NNP IN NNPS	Noun Noun Prep Noun	NP	4	23	2
bill6	states district	NNPS NN	Noun Noun	NP	2	15	2
bill6	states district court	NNPS NN NN	Noun Noun Noun	NP	3	21	2
bill6	subject	NN	Noun	NP	1	7	2
bill6	submission	NN	Noun	NP	1	10	2
bill6	submission dates	NN NNS	Noun Noun	NP	2	16	1
bill6	submission dates	NN VBZ	Noun Verb	VerbArg	2	16	1
bill6	submit a copy	VB DT NN	Verb Det Noun	VerbArg	3	13	2
bill6	submit to the secretary	VB TO DT NNP	Verb Prep Det Noun	VerbArg	4	23	2
bill6	submitted to the secretary	VBN TO DT NNP	Verb Prep Det Noun	VerbArg	4	26	2
bill6	subparagraph -lrb- b -rrb-	NN -LRB- NN -RRB-	Noun Lparen Noun Rparen	NP	4	26	2
bill6	subsections -lrb- b -rrb-	NNS -LRB- NN -RRB-	Noun Lparen Noun Rparen	NP	4	25	2
bill6	substantial evidence	JJ NN	Adj Noun	NP	2	20	2
bill6	substantial evidence on the record	JJ NN IN DT NN	Adj Noun Prep Det Noun	NP	5	34	2
bill6	substantial evidence on the record considered	JJ NN IN DT NN VBN	Adj Noun Prep Det Noun Verb	VerbArg	6	45	2
bill6	subtitle	NN	Noun	NP	1	8	2
bill6	subtitle a	NN NN	Noun Noun	NP	2	10	2
bill6	subtitle a of title	NN NN IN NN	Noun Noun Prep Noun	NP	4	19	2
bill6	subtitle a of title iii	NN NN IN NN CD	Noun Noun Prep Noun Noun	NP	5	23	2
bill6	such action	JJ NN	Adj Noun	NP	2	11	2
bill6	such approval	JJ NN	Adj Noun	NP	2	13	2
bill6	such city as a metropolitan city	JJ NN IN DT JJ NN	Adj Noun Prep Det Adj Noun	NP	6	32	2
bill6	such county	JJ NN	Adj Noun	NP	2	11	2
bill6	such failure	JJ NN	Adj Noun	NP	2	12	2
bill6	such failure to comply	JJ NN TO VB	Adj Noun Prep Verb	VerbArg	4	22	2
bill6	such fee	JJ NN	Adj Noun	NP	2	8	2
bill6	such fee or assessment	JJ NN CC NN	Adj Noun O Noun	NP	4	22	2
bill6	such income was	JJ NN VBD	Adj Noun Verb	VerbArg	3	15	2
bill6	such other provisions	JJ JJ NNS	Adj Adj Noun	NP	3	21	2
bill6	such other provisions of law	JJ JJ NNS IN NN	Adj Adj Noun Prep Noun	NP	5	28	2
bill6	such other provisions of law as the regulations	JJ JJ NNS IN NN IN DT NNS	Adj Adj Noun Prep Noun Prep Det Noun	NP	8	47	2
bill6	such other provisions of law as the regulations of the secretary	JJ JJ NNS IN NN IN DT NNS IN DT NNP	Adj Adj Noun Prep Noun Prep Det Noun Prep Det Noun	NP	11	64	2
bill6	such other provisions of law as the regulations of the secretary specify	JJ JJ NNS IN NN IN DT NNS IN DT NNP VB	Adj Adj Noun Prep Noun Prep Det Noun Prep Det Noun Verb	VerbArg	12	72	2
bill6	such projects	JJ NNS	Adj Noun	NP	2	13	2
bill6	such regulations shall not be	JJ NNS MD RB VB	Adj Noun VerbMod VerbMod Verb	VerbArg	5	29	2
bill6	such relief	JJ NN	Adj Noun	NP	2	11	2
bill6	such relief as may be	JJ NN IN MD VB	Adj Noun Prep VerbMod Verb	VerbArg	5	21	2
bill6	such section 102	JJ NN CD	Adj Noun Noun	NP	3	16	2
bill6	such services	JJ NNS	Adj Noun	NP	2	13	2
bill6	such unit of general local government	JJ NN IN JJ JJ NN	Adj Noun Prep Adj Adj Noun	NP	6	37	2
bill6	sufficient funds	JJ NNS	Adj Noun	NP	2	16	2
bill6	supported	VBN	Verb	VG	1	9	2
bill6	supported by substantial evidence	VBN IN JJ NN	Verb Prep Adj Noun	VerbArg	4	33	2
bill6	supported by substantial evidence on the record	VBN IN JJ NN IN DT NN	Verb Prep Adj Noun Prep Det Noun	VerbArg	7	47	2
bill6	table of contents	NN IN NNP	Noun Prep Noun	NP	3	17	1
bill6	table of contents	NNP IN NNP	Noun Prep Noun	NP	3	17	1
bill6	take	VB	Verb	VG	1	4	2
bill6	taken into account	VBN IN NN	Verb Prep Noun	VerbArg	3	18	2
bill6	temporary	NNP	Noun	NP	1	9	2
bill6	terms defined	NNS VBN	Noun Verb	VerbArg	2	13	2
bill6	title 28	NN CD	Noun Noun	NP	2	8	2
bill6	title 5	NN CD	Noun Noun	NP	2	7	2
bill6	title and table	NN CC NN	Noun O Noun	NP	3	15	2
bill6	title has failed	NN VBZ VBN	Noun Verb Verb	VerbArg	3	16	2
bill6	title i of the housing	NN NN IN DT NN	Noun Noun Prep Det Noun	NP	5	22	2
bill6	title i of the housing and community	NN NN IN DT NN CC NNP	Noun Noun Prep Det Noun O Noun	NP	7	36	2
bill6	title i of the housing and community development	NN NN IN DT NN CC NNP NNP	Noun Noun Prep Det Noun O Noun Noun	NP	8	48	2
bill6	title i of the housing and community development act	NN NN IN DT NN CC NNP NNP NNP	Noun Noun Prep Det Noun O Noun Noun Noun	NP	9	52	2
bill6	title i of the housing and community development act of 1974	NN NN IN DT NN CC NNP NNP NNP IN CD	Noun Noun Prep Det Noun O Noun Noun Noun Prep Noun	NP	11	60	2
bill6	title i of the housing and community development act of 1974 for fiscal year	NN NN IN DT NN CC NNP NNP NNP IN CD IN JJ NN	Noun Noun Prep Det Noun O Noun Noun Noun Prep Noun Prep Adj Noun	NP	14	76	2
bill6	title ii	NN CD	Noun Noun	NP	2	8	2
bill6	total of the amounts	NN IN DT NNS	Noun Prep Det Noun	NP	4	20	2
bill6	towns	NNS	Noun	NP	1	5	2
bill6	training	NN	Noun	NP	1	8	2
bill6	transactions	NNS	Noun	NP	1	12	2
bill6	transfer responsibility	NN NN	Noun Noun	NP	2	23	2
bill6	trust demonstration	NNP NN	Noun Noun	NP	2	19	1
bill6	trust demonstration	NNP NNP	Noun Noun	NP	2	19	1
bill6	two	CD	Noun	NP	1	3	2
bill6	two and one-half times	CD CC JJ NNS	Noun O Adj Noun	NP	4	22	2
bill6	undertake	VB	Verb	VG	1	9	2
bill6	unit of general local government receiving	NN IN JJ JJ NN VBG	Noun Prep Adj Adj Noun Verb	VerbArg	6	42	2
bill6	united states bureau	NNP NNPS NNP	Noun Noun Noun	NP	3	20	2
bill6	united states bureau of the census	NNP NNPS NNP IN DT NNP	Noun Noun Noun Prep Det Noun	NP	6	34	2
bill6	united states court	NNP NNP NNP	Noun Noun Noun	NP	3	19	2
bill6	united states court of appeals	NNP NNP NNP IN NNPS	Noun Noun Noun Prep Noun	NP	5	30	2
bill6	united states district	NNP NNPS NN	Noun Noun Noun	NP	3	22	2
bill6	united states district court	NNP NNPS NN NN	Noun Noun Noun Noun	NP	4	28	2
bill6	units of general local government in nonentitlement areas	NNS IN JJ JJ NN IN JJ NNS	Noun Prep Adj Adj Noun Prep Adj Noun	NP	8	57	2
bill6	urban counties in the same metropolitan area	JJ NNS IN DT JJ JJ NN	Adj Noun Prep Det Adj Adj Noun	NP	7	44	2
bill6	use in a state	NN IN DT NN	Noun Prep Det Noun	NP	4	14	2
bill6	use in a state under paragraph	NN IN DT NN IN NN	Noun Prep Det Noun Prep Noun	NP	6	30	2
bill6	use in a state under paragraph -lrb- 1 -rrb-	NN IN DT NN IN NN -LRB- CD -RRB-	Noun Prep Det Noun Prep Noun Lparen Noun Rparen	NP	9	44	2
bill6	use of funds shall consist	NN IN NNS MD VB	Noun Prep Noun VerbMod Verb	VerbArg	5	26	2
bill6	wages	NNS	Noun	NP	1	5	2
bill6	will be conducted	MD VB VBN	VerbMod Verb Verb	VG	3	17	2
bill6	will be conducted and administered	MD VB VBN CC VBN	VerbMod Verb Verb O Verb	VG	5	34	2
bill6	will be conducted and administered in conformity	MD VB VBN CC VBN IN NN	VerbMod Verb Verb O Verb Prep Noun	VerbArg	7	48	2
bill6	will not attempt	MD RB VB	VerbMod VerbMod Verb	VG	3	16	2
bill6	year 1994	NN CD	Noun Noun	NP	2	9	2
bill6	1 percent	CD NN	Noun Noun	NP	2	9	1
bill6	1 percent of the amount	CD NN IN DT NN	Noun Noun Prep Det Noun	NP	5	23	1
bill6	1 percent of the amount appropriated	CD NN IN DT NN VBN	Noun Noun Prep Det Noun Verb	VerbArg	6	36	1
bill6	1 percent of the amount appropriated under such section	CD NN IN DT NN VBN IN JJ NN	Noun Noun Prep Det Noun Verb Prep Adj Noun	VerbArg	9	55	1
bill6	1,000,000	CD	Noun	NP	1	9	1
bill6	1,000,000 for grants	CD IN NNS	Noun Prep Noun	NP	3	20	1
bill6	1,000,000,000	CD	Noun	NP	1	13	1
bill6	1,700,000,000	CD	Noun	NP	1	13	1
bill6	10 percent of the amount	CD NN IN DT NN	Noun Noun Prep Det Noun	NP	5	24	1
bill6	10 years	CD NNS	Noun Noun	NP	2	8	1
bill6	10 years beginning	CD NNS VBG	Noun Noun Verb	VerbArg	3	18	1
bill6	10,000,000	CD	Noun	NP	1	10	1
bill6	10,000,000 during fiscal year	CD IN JJ NN	Noun Prep Adj Noun	NP	4	29	1
bill6	102 -lrb- a -rrb- -lrb- 1 -rrb-	CD -LRB- DT -RRB- -LRB- LS -RRB-	Noun Lparen Det Rparen Lparen O Rparen	NP	7	31	1
bill6	102 -lrb- a -rrb- -lrb- 1 -rrb- of the housing	CD -LRB- DT -RRB- -LRB- LS -RRB- IN DT NN	Noun Lparen Det Rparen Lparen O Rparen Prep Det Noun	NP	10	46	1
bill6	102 -lrb- a -rrb- -lrb- 1 -rrb- of the housing and community	CD -LRB- DT -RRB- -LRB- LS -RRB- IN DT NN CC NNP	Noun Lparen Det Rparen Lparen O Rparen Prep Det Noun O Noun	NP	12	60	1
bill6	102 -lrb- a -rrb- -lrb- 1 -rrb- of the housing and community development	CD -LRB- DT -RRB- -LRB- LS -RRB- IN DT NN CC NNP NNP	Noun Lparen Det Rparen Lparen O Rparen Prep Det Noun O Noun Noun	NP	13	72	1
bill6	102 -lrb- a -rrb- -lrb- 1 -rrb- of the housing and community development act	CD -LRB- DT -RRB- -LRB- LS -RRB- IN DT NN CC NNP NNP NNP	Noun Lparen Det Rparen Lparen O Rparen Prep Det Noun O Noun Noun Noun	NP	14	76	1
bill6	102 -lrb- a -rrb- -lrb- 1 -rrb- of the housing and community development act of 1974	CD -LRB- DT -RRB- -LRB- LS -RRB- IN DT NN CC NNP NNP NNP IN CD	Noun Lparen Det Rparen Lparen O Rparen Prep Det Noun O Noun Noun Noun Prep Noun	NP	16	84	1
bill6	102 -lrb- a -rrb- of the housing	CD -LRB- DT -RRB- IN DT NN	Noun Lparen Det Rparen Prep Det Noun	NP	7	32	1
bill6	102 -lrb- a -rrb- of the housing and community	CD -LRB- DT -RRB- IN DT NN CC NNP	Noun Lparen Det Rparen Prep Det Noun O Noun	NP	9	46	1
bill6	102 -lrb- a -rrb- of the housing and community development	CD -LRB- DT -RRB- IN DT NN CC NNP NNP	Noun Lparen Det Rparen Prep Det Noun O Noun Noun	NP	10	58	1
bill6	102 -lrb- a -rrb- of the housing and community development act	CD -LRB- DT -RRB- IN DT NN CC NNP NNP NNP	Noun Lparen Det Rparen Prep Det Noun O Noun Noun Noun	NP	11	62	1
bill6	102 -lrb- a -rrb- of the housing and community development act of 1974	CD -LRB- DT -RRB- IN DT NN CC NNP NNP NNP IN CD	Noun Lparen Det Rparen Prep Det Noun O Noun Noun Noun Prep Noun	NP	13	70	1
bill6	102 -lrb- a -rrb- of this act	CD -LRB- DT -RRB- IN DT NN	Noun Lparen Det Rparen Prep Det Noun	NP	7	29	1
bill6	103 of this act	CD IN DT NN	Noun Prep Det Noun	NP	4	15	1
bill6	103 of this act may be	CD IN DT NN MD VB	Noun Prep Det Noun VerbMod Verb	VerbArg	6	22	1
bill6	103d	CD	Noun	NP	1	4	1
